data,produto_id,nome_produto,categoria,quantidade_vendida,preco_unitario
2023-12-31,prod_037,Carvão para Churrasco,Diversos,300,32.53
2024-01-31,prod_037,Carvão para Churrasco,Diversos,336,32.53
2024-02-29,prod_037,Carvão para Churrasco,Diversos,447,32.53
2024-03-31,prod_037,Carvão para Churrasco,Diversos,156,32.53
2024-04-30,prod_037,Carvão para Churrasco,Diversos,160,32.53
2024-05-31,prod_037,Carvão para Churrasco,Diversos,322,32.53
2024-06-30,prod_037,Carvão para Churrasco,Diversos,195,32.53
2024-07-31,prod_037,Carvão para Churrasco,Diversos,378,32.53
2024-08-31,prod_037,Carvão para Churrasco,Diversos,278,32.53
2024-09-30,prod_037,Carvão para Churrasco,Diversos,154,32.53
2023-10-31,prod_038,Guardanapos,Diversos,395,48.22
2023-11-30,prod_038,Guardanapos,Diversos,221,48.22
2023-12-31,prod_038,Guardanapos,Diversos,211,48.22
2024-01-31,prod_038,Guardanapos,Diversos,467,48.22
2024-02-29,prod_038,Guardanapos,Diversos,385,48.22
2024-03-31,prod_038,Guardanapos,Diversos,229,48.22
2024-04-30,prod_038,Guardanapos,Diversos,173,48.22
2024-05-31,prod_038,Guardanapos,Diversos,137,48.22
2024-06-30,prod_038,Guardanapos,Diversos,408,48.22
2024-07-31,prod_038,Guardanapos,Diversos,256,48.22
2024-08-31,prod_038,Guardanapos,Diversos,216,48.22
2024-09-30,prod_038,Guardanapos,Diversos,475,48.22
2023-10-31,prod_039,Detergente,Limpeza,459,34.33
2023-11-30,prod_039,Detergente,Limpeza,260,34.33
2023-12-31,prod_039,Detergente,Limpeza,456,34.33
2024-01-31,prod_039,Detergente,Limpeza,356,34.33
2024-02-29,prod_039,Detergente,Limpeza,454,34.33
2024-03-31,prod_039,Detergente,Limpeza,326,34.33
2024-04-30,prod_039,Detergente,Limpeza,245,34.33
2024-05-31,prod_039,Detergente,Limpeza,348,34.33
2024-06-30,prod_039,Detergente,Limpeza,315,34.33
2024-07-31,prod_039,Detergente,Limpeza,90,34.33
2024-08-31,prod_039,Detergente,Limpeza,304,34.33
2024-09-30,prod_039,Detergente,Limpeza,332,34.33
2023-10-31,prod_040,Queijo Mussarela,Frios e Laticínios,315,6.14
2023-11-30,prod_040,Queijo Mussarela,Frios e Laticínios,250,6.14
2023-12-31,prod_040,Queijo Mussarela,Frios e Laticínios,229,6.14
2024-01-31,prod_040,Queijo Mussarela,Frios e Laticínios,484,6.14
2024-02-29,prod_040,Queijo Mussarela,Frios e Laticínios,273,6.14
2024-03-31,prod_040,Queijo Mussarela,Frios e Laticínios,401,6.14
2024-04-30,prod_040,Queijo Mussarela,Frios e Laticínios,181,6.14
2024-05-31,prod_040,Queijo Mussarela,Frios e Laticínios,247,6.14
2024-06-30,prod_040,Queijo Mussarela,Frios e Laticínios,188,6.14
2024-07-31,prod_040,Queijo Mussarela,Frios e Laticínios,131,6.14
2024-08-31,prod_040,Queijo Mussarela,Frios e Laticínios,267,6.14
2024-09-30,prod_040,Queijo Mussarela,Frios e Laticínios,215,6.14
2023-10-31,prod_041,Feijão,Alimentação,408,21.82
2023-11-30,prod_041,Feijão,Alimentação,406,21.82
2023-12-31,prod_041,Feijão,Alimentação,327,21.82
2024-01-31,prod_041,Feijão,Alimentação,459,21.82
2024-02-29,prod_041,Feijão,Alimentação,224,21.82
2024-03-31,prod_041,Feijão,Alimentação,158,21.82
2024-04-30,prod_041,Feijão,Alimentação,238,21.82
2024-05-31,prod_041,Feijão,Alimentação,188,21.82
2024-06-30,prod_041,Feijão,Alimentação,182,21.82
2024-07-31,prod_041,Feijão,Alimentação,81,21.82
2024-08-31,prod_041,Feijão,Alimentação,116,21.82
2024-09-30,prod_041,Feijão,Alimentação,255,21.82
2023-10-31,prod_042,Frango,Carnes,214,49.76
2023-11-30,prod_042,Frango,Carnes,331,49.76
2023-12-31,prod_042,Frango,Carnes,424,49.76
2024-01-31,prod_042,Frango,Carnes,360,49.76
2024-02-29,prod_042,Frango,Carnes,320,49.76
2024-03-31,prod_042,Frango,Carnes,381,49.76
2024-04-30,prod_042,Frango,Carnes,58,49.76
2024-05-31,prod_042,Frango,Carnes,257,49.76
2024-06-30,prod_042,Frango,Carnes,123,49.76
2024-07-31,prod_042,Frango,Carnes,460,49.76
2024-08-31,prod_042,Frango,Carnes,89,49.76
2024-09-30,prod_042,Frango,Carnes,450,49.76
2023-10-31,prod_043,Pão de Forma,Padaria,239,6.71
2023-11-30,prod_043,Pão de Forma,Padaria,359,6.71
2023-12-31,prod_043,Pão de Forma,Padaria,340,6.71
2024-01-31,prod_043,Pão de Forma,Padaria,214,6.71
2024-02-29,prod_043,Pão de Forma,Padaria,300,6.71
2024-03-31,prod_043,Pão de Forma,Padaria,396,6.71
2024-04-30,prod_043,Pão de Forma,Padaria,360,6.71
2024-05-31,prod_043,Pão de Forma,Padaria,366,6.71
2024-06-30,prod_043,Pão de Forma,Padaria,340,6.71
2024-07-31,prod_043,Pão de Forma,Padaria,111,6.71
2024-08-31,prod_043,Pão de Forma,Padaria,73,6.71
2024-09-30,prod_043,Pão de Forma,Padaria,215,6.71
2023-10-31,prod_044,Desodorante,Higiene,293,7.68
2023-11-30,prod_044,Desodorante,Higiene,412,7.68
2023-12-31,prod_044,Desodorante,Higiene,225,7.68
2024-01-31,prod_044,Desodorante,Higiene,428,7.68
2024-02-29,prod_044,Desodorante,Higiene,427,7.68
2024-03-31,prod_044,Desodorante,Higiene,85,7.68
2024-04-30,prod_044,Desodorante,Higiene,94,7.68
2024-05-31,prod_044,Desodorante,Higiene,189,7.68
2024-06-30,prod_044,Desodorante,Higiene,299,7.68
2024-07-31,prod_044,Desodorante,Higiene,111,7.68
2024-08-31,prod_044,Desodorante,Higiene,56,7.68
2024-09-30,prod_044,Desodorante,Higiene,58,7.68
2023-10-31,prod_045,Sabonete Líquido,Higiene,438,25.24
2023-11-30,prod_045,Sabonete Líquido,Higiene,468,25.24
2023-12-31,prod_045,Sabonete Líquido,Higiene,448,25.24
2024-01-31,prod_045,Sabonete Líquido,Higiene,422,25.24
2024-02-29,prod_045,Sabonete Líquido,Higiene,205,25.24
2024-03-31,prod_045,Sabonete Líquido,Higiene,69,25.24
2024-04-30,prod_045,Sabonete Líquido,Higiene,201,25.24
2024-05-31,prod_045,Sabonete Líquido,Higiene,217,25.24
2024-06-30,prod_045,Sabonete Líquido,Higiene,493,25.24
2024-07-31,prod_045,Sabonete Líquido,Higiene,392,25.24
2024-08-31,prod_045,Sabonete Líquido,Higiene,183,25.24
2024-09-30,prod_045,Sabonete Líquido,Higiene,217,25.24
2023-10-31,prod_046,Batom,Cosméticos,473,22.34
2023-11-30,prod_046,Batom,Cosméticos,205,22.34
2023-12-31,prod_046,Batom,Cosméticos,291,22.34
2024-01-31,prod_046,Batom,Cosméticos,63,22.34
2024-02-29,prod_046,Batom,Cosméticos,344,22.34
2024-03-31,prod_046,Batom,Cosméticos,267,22.34
2024-04-30,prod_046,Batom,Cosméticos,299,22.34
2024-05-31,prod_046,Batom,Cosméticos,425,22.34
2024-06-30,prod_046,Batom,Cosméticos,226,22.34
2024-07-31,prod_046,Batom,Cosméticos,310,22.34
2024-08-31,prod_046,Batom,Cosméticos,174,22.34
2024-09-30,prod_046,Batom,Cosméticos,316,22.34
2023-10-31,prod_047,Linguiça,Carnes,452,46.92
2023-11-30,prod_047,Linguiça,Carnes,365,46.92
2023-12-31,prod_047,Linguiça,Carnes,446,46.92
2024-01-31,prod_047,Linguiça,Carnes,85,46.92
2024-02-29,prod_047,Linguiça,Carnes,343,46.92
2024-03-31,prod_047,Linguiça,Carnes,440,46.92
2024-04-30,prod_047,Linguiça,Carnes,463,46.92
2024-05-31,prod_047,Linguiça,Carnes,359,46.92
2024-06-30,prod_047,Linguiça,Carnes,302,46.92
2024-07-31,prod_047,Linguiça,Carnes,189,46.92
2024-08-31,prod_047,Linguiça,Carnes,158,46.92
2024-09-30,prod_047,Linguiça,Carnes,92,46.92
2023-10-31,prod_048,Lasanha Congelada,Congelados,231,22.75
2023-11-30,prod_048,Lasanha Congelada,Congelados,445,22.75
2023-12-31,prod_048,Lasanha Congelada,Congelados,198,22.75
2024-01-31,prod_048,Lasanha Congelada,Congelados,319,22.75
2024-02-29,prod_048,Lasanha Congelada,Congelados,266,22.75
2024-03-31,prod_048,Lasanha Congelada,Congelados,108,22.75
2024-04-30,prod_048,Lasanha Congelada,Congelados,317,22.75
2024-05-31,prod_048,Lasanha Congelada,Congelados,323,22.75
2024-06-30,prod_048,Lasanha Congelada,Congelados,476,22.75
2024-07-31,prod_048,Lasanha Congelada,Congelados,331,22.75
2024-08-31,prod_048,Lasanha Congelada,Congelados,150,22.75
2024-09-30,prod_048,Lasanha Congelada,Congelados,241,22.75
2023-10-31,prod_049,Creme Dental,Higiene,269,20.12
2023-11-30,prod_049,Creme Dental,Higiene,273,20.12
2023-12-31,prod_049,Creme Dental,Higiene,285,20.12
2024-01-31,prod_049,Creme Dental,Higiene,459,20.12
2024-02-29,prod_049,Creme Dental,Higiene,305,20.12
2024-03-31,prod_049,Creme Dental,Higiene,451,20.12
2024-04-30,prod_049,Creme Dental,Higiene,349,20.12
2024-05-31,prod_049,Creme Dental,Higiene,145,20.12
2024-06-30,prod_049,Creme Dental,Higiene,406,20.12
2024-07-31,prod_049,Creme Dental,Higiene,229,20.12
2024-08-31,prod_049,Creme Dental,Higiene,84,20.12
2024-09-30,prod_049,Creme Dental,Higiene,375,20.12
2023-10-31,prod_050,Detergente,Limpeza,91,17.68
2023-11-30,prod_050,Detergente,Limpeza,300,17.68
2023-12-31,prod_050,Detergente,Limpeza,477,17.68
2024-01-31,prod_050,Detergente,Limpeza,372,17.68
2024-02-29,prod_050,Detergente,Limpeza,244,17.68
2024-03-31,prod_050,Detergente,Limpeza,338,17.68
2024-04-30,prod_050,Detergente,Limpeza,235,17.68
2024-05-31,prod_050,Detergente,Limpeza,89,17.68
2024-06-30,prod_050,Detergente,Limpeza,431,17.68
2024-07-31,prod_050,Detergente,Limpeza,303,17.68
2024-08-31,prod_050,Detergente,Limpeza,125,17.68
2024-09-30,prod_050,Detergente,Limpeza,113,17.68
